,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
4202,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-42,0.022591522,0.294394,2018.4410574702613,2173.0325102543998,4241.241020462461,0.0888532042134288,-302.67395,99.17129,-13.086578,25.682426,-11.09227,4.9719324,-8.495712,-8.149417,-3.8529093,-1.3939172,-6.8461685,5.5918393,-6.616815,4.208833,-5.7416553,-5.8004403,-0.6175766,5.231357,-10.832984,-3.3811126,kedaragaula
4203,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-43,0.011249942,0.2532054,2374.541759804543,2135.8663502745985,4483.4395559210525,0.13378566116002322,-363.4019,72.5766,-32.17076,29.613487,-8.955926,9.749464,-5.0480494,-4.410686,-6.1226916,-3.1995344,-6.772961,9.803723,8.082104,11.750472,8.938008,11.977981,2.2325351,10.587685,-3.3391309,3.1412063,kedaragaula
4204,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-44,0.01416034,0.27094314,2084.887879345863,2091.559074042808,4185.58302368542,0.1001970509626548,-350.20584,89.996826,-23.916954,35.064926,-5.60884,6.6315775,-4.1413484,-5.6619735,-3.8737323,-0.79598707,-4.8695517,8.833796,2.7706988,3.6078515,-0.23217793,2.9505105,0.6047694,12.391476,-6.9131117,-2.807935,kedaragaula
4205,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-45,0.016361298,0.3148391,1841.1203623098054,2037.7384159738795,3830.4601710647253,0.079890673374613,-325.96942,109.12743,-18.77605,32.333866,-6.538467,5.859199,-4.5363045,-4.507665,-1.2812743,-2.2574458,-6.9693832,5.839432,-3.5300195,-0.7870756,-4.252368,0.50795394,-3.2838452,8.221541,-7.1399336,-3.3306506,kedaragaula
4206,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-46,0.0147271175,0.30543056,1848.7712523369119,2077.650664317444,3873.9932411595396,0.07653997557082043,-345.9939,107.73816,-13.144753,35.744392,-0.9744203,4.133631,-2.3009732,-4.2379837,-3.5057924,-4.303186,-6.2276635,8.165766,-5.307456,-1.5345155,-1.4376519,1.9470237,-4.276897,7.8063865,-8.539466,-5.7816086,kedaragaula
4207,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-47,0.015149623,0.28126866,1925.9916254942884,2048.809281810341,3983.2175806949012,0.08235740071110681,-347.18445,99.52261,-21.005396,32.820858,-8.211462,5.7580156,-2.2419007,-5.6381383,-4.3557076,-4.146154,-4.72938,6.9481153,-6.4150147,-1.546127,-0.90702665,0.9828729,-2.081274,10.143996,-4.9443593,0.87714595,kedaragaula
4208,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-48,0.015067444,0.3146913,2000.5761925050406,2102.4059296725504,4167.024802571111,0.08579426579431114,-333.95322,100.02826,-20.90573,30.552015,-7.0871515,6.927068,-3.5837157,-4.086516,-4.1544223,-5.105013,-5.8352966,7.3436594,-5.295098,-0.8051191,-1.0200608,2.7947483,-0.82115555,9.903369,-6.032933,-2.4107335,kedaragaula
4209,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-49,0.015862165,0.3043633,1988.7172771205906,2142.2137262436636,4200.1496022699785,0.0817020758755805,-334.2663,99.45764,-16.722843,34.939285,-3.896569,5.353484,-2.0975566,-10.529317,-4.1067567,-4.786869,-7.7219005,7.4084845,-7.792024,-2.6717458,1.0607525,2.0674326,-3.711867,8.129478,-8.420817,-0.97660655,kedaragaula
4210,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-50,0.018728355,0.32056516,2110.2469158217045,2149.9120448484014,4287.774072416796,0.09452588344136997,-299.81415,95.9296,-22.996899,27.064157,-7.131322,6.2900677,-4.713922,-8.065522,-3.7404997,-2.77679,-4.7018604,7.9506474,-7.545176,-1.0264,-0.34453973,2.76257,-0.09422199,8.517149,-6.424505,0.093378164,kedaragaula
4211,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-51,0.018050546,0.31510806,2122.8066767285804,2165.310610048875,4348.615371184453,0.09736486854198917,-302.29837,95.41884,-20.46599,29.958332,-7.5878882,7.794152,-2.5188496,-6.4189153,-2.4553733,-3.7635963,-5.0266185,9.457962,-6.6219945,0.35951105,0.41786575,2.2371495,0.08526106,8.301205,-7.041929,-0.7192491,kedaragaula
4212,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-52,0.021735374,0.33117387,1954.654309874473,2113.153217842041,4086.6919549995164,0.08085249673471362,-295.6528,105.26744,-16.454277,37.27225,-1.179736,2.0725203,0.1495222,-11.211354,-6.083468,-3.4233074,-8.126134,8.805468,-7.0965295,-4.878907,0.85877544,0.80617636,-6.27915,8.168442,-8.437732,-2.9666228,kedaragaula
4213,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-53,0.020628031,0.34974512,2067.192519512359,2212.797158349198,4245.615994007595,0.08544808497000773,-288.14575,102.18188,-13.079096,35.61069,-2.246949,-0.7335208,-0.39606294,-12.889449,-5.3570766,-2.5395107,-10.27508,9.3139,-6.2038503,-3.5671425,0.10098815,-0.6338131,-8.33767,7.644119,-8.506955,-3.8790998,kedaragaula
4214,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-54,0.026046187,0.34013975,2025.1047555247383,2157.1592940724636,4177.691404738293,0.0879303072997291,-255.71461,106.215485,-17.679464,24.428017,-11.563564,3.7660437,-2.63275,-8.486991,-4.520469,-1.08666,-4.5114627,8.212293,-9.949655,-1.0893584,-5.400856,-3.3001108,-4.591528,6.174648,-9.70297,-3.3941858,kedaragaula
4215,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-55,0.02932455,0.35266602,2193.32036854589,2278.7196159870955,4515.539361817918,0.09756592552728328,-234.73462,99.393875,-12.86121,26.668615,-9.657397,1.5388523,-5.296525,-7.908689,-5.98367,-1.8903956,-5.716112,6.6238427,-11.210175,1.3306354,-6.6138797,-4.1031775,-5.0812793,1.5332097,-10.3612795,-2.0584939,kedaragaula
4216,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-56,0.030368032,0.36231187,2302.4604782685788,2330.1415856276167,4690.363304681453,0.10302583204334366,-236.68985,93.48479,-15.188561,21.387877,-11.681015,0.82053727,-3.4465392,-6.6113305,-4.7587905,-1.5743786,-6.8106513,6.0552673,-11.259549,0.3496218,-4.5272117,-1.3221445,-1.7701737,5.9651265,-9.245516,-0.91847837,kedaragaula
4217,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-57,0.014363758,0.36054087,1906.530233776958,2204.6551508844886,4165.81647654436,0.07847836143092106,-356.98608,107.52835,-8.176686,21.228292,-2.6071267,8.892974,-6.082606,-2.5080674,-1.0601584,-3.5682607,-4.0419316,3.270874,-2.641533,1.8011962,-0.4980599,2.1135952,-0.5718998,6.8535676,-5.9927573,-4.5988073,kedaragaula
4218,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-58,0.0078894505,0.44194165,2043.8810363436337,2382.4924435666094,4686.84665927946,0.08208113631965944,-388.77197,102.84265,-0.27887115,19.647964,-1.7154437,17.22247,-11.545485,8.644389,3.4049118,0.72550905,-0.63891464,5.102804,-1.7185588,4.6629567,-1.8162341,2.5821373,-0.77259547,6.8164215,-5.9342036,-2.4169626,kedaragaula
4219,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-59,0.011778221,0.46021026,1696.3555975283061,2156.860579923369,3656.1862248754355,0.06393045242356811,-378.71304,119.86692,5.506768,19.746962,-3.908199,19.244362,-6.9943385,5.732027,-2.913496,-1.7715929,-1.984951,3.16472,-4.966856,3.291733,-3.3225384,2.315768,-3.8050268,3.1668932,-6.019494,-3.2627733,kedaragaula
4220,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-60,0.017969884,0.47202197,1923.9843907699048,2223.642488379023,4030.0922972499034,0.07292888629547213,-310.90228,113.26872,-7.83262,10.840351,-2.9218097,11.233429,-9.19128,6.925598,-1.0308843,-0.1154107,-3.4071653,1.3177645,-5.5290174,1.2793838,-6.663745,0.29814643,-5.587928,0.7667709,-6.7279334,-4.400397,kedaragaula
4221,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-61,0.015291085,0.44153696,2370.195417966239,2351.7617725504997,4825.9458181658765,0.1103118802002709,-329.95004,87.082855,-17.710941,16.474709,2.0362353,14.168631,-10.960269,1.8513855,-1.4878381,1.4394466,-0.5439605,4.1034627,-2.8809278,4.9670057,1.1458688,5.2369065,-3.1094308,3.542182,-2.0463417,0.16587919,kedaragaula
4222,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-62,0.0081739295,0.40085024,2844.1267340127315,2467.555652165215,5609.049416178889,0.15068049475135448,-356.99472,57.83566,-27.208525,29.338675,12.4969015,18.644724,-14.349302,-4.6748953,-4.385061,2.3449125,3.37218,10.020449,0.41506264,12.825836,9.703213,12.331629,0.3260361,7.4236746,3.4926054,6.0297685,kedaragaula
4223,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-63,0.008808116,0.35538927,2839.4825158730296,2443.0474293472143,5570.424649737568,0.14714121154218265,-355.0876,56.462982,-28.734112,29.665567,12.227451,19.226786,-14.952709,-5.78562,-4.6413903,4.548656,5.3298097,7.5333853,-1.5284654,13.900433,11.370797,13.340379,0.32697314,6.4258933,3.2285776,7.5857863,kedaragaula
4224,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-64,0.008303146,0.35045287,2862.7018387174767,2452.4943966161495,5634.482595721265,0.15238418815305727,-359.03687,54.08508,-30.716171,28.810362,14.748027,23.493345,-15.341685,-7.394057,-5.395443,5.0911946,5.2604423,8.293558,-0.9316157,12.589096,10.383442,12.329407,0.60960853,7.8838315,3.5846763,6.9324455,kedaragaula
4225,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-65,0.009601779,0.3924198,2671.2385535583026,2380.6084034519345,5288.2763558497,0.13846968423471362,-361.81528,63.86438,-24.309874,30.208168,6.7071524,20.139616,-11.967003,-1.4499463,-2.2170687,1.3590873,3.81645,7.5001225,-1.2062376,11.59893,9.334987,10.352304,-0.5766145,7.4645567,1.3558383,5.7393503,kedaragaula
4226,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-66,0.015457781,0.42886722,2008.6172153395578,2220.6370193632647,4168.966457496856,0.0842681979247291,-338.7311,103.653564,-6.6660385,22.0605,0.8211122,17.624163,-10.622104,4.454647,-3.1565237,-1.1774986,-0.4081847,3.9312575,-3.9105504,4.1668553,-0.22321662,4.488382,-3.898253,1.7706493,-4.886892,-1.5173459,kedaragaula
4227,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-67,0.01677095,0.41270536,2353.5060115886704,2323.706311385195,4756.521237966815,0.10715581462848298,-323.02408,84.60177,-16.176777,23.651222,5.6805973,17.911562,-8.778796,-0.025733594,-2.6429684,0.5126472,-0.5800509,3.7925217,-4.853204,4.964274,2.923201,6.369852,-4.115084,2.254879,-1.8150102,0.53544104,kedaragaula
4228,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-68,0.015274267,0.41957983,2373.4922365797115,2341.288190463597,4846.995690880176,0.10780320300406347,-325.46075,84.8993,-13.775551,22.62687,2.9787722,18.427221,-9.86333,0.92246246,-3.4511924,0.61822206,1.249542,3.337735,-4.5002675,5.173898,3.342205,7.384129,-1.8717706,4.0731864,-2.4361782,0.9002179,kedaragaula
4229,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-69,0.014647726,0.43182275,2388.3966434510703,2326.037786469252,4839.4040701190015,0.11179221894349846,-325.08795,84.39484,-17.111576,20.528858,1.8459871,17.952085,-10.008272,2.7218156,-2.8818283,0.7783611,0.42113692,2.8743904,-4.524529,5.456475,2.4766133,6.7718782,-1.1693739,4.2403593,-1.5638059,0.7857412,kedaragaula
4230,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-70,0.01415002,0.41468242,2368.10195781224,2327.5823041990343,4777.521110983456,0.10941090303308823,-323.78146,84.18898,-15.859016,23.714287,5.176706,18.112717,-10.22423,1.7230718,-3.6606996,1.1180853,1.1772221,4.7031355,-4.0460777,6.6267204,3.566573,8.040281,-2.054616,4.0084968,-1.9818577,1.045011,kedaragaula
4231,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-71,0.017937144,0.42274404,2072.035317345087,2284.073895171016,4364.915272621179,0.08002521526702787,-312.36426,99.413895,-7.062231,25.144701,4.0820265,17.08339,-9.37655,3.6240203,-2.0464237,1.3180306,0.9658907,4.422417,-3.968765,4.7860594,1.7798316,3.7155921,-6.337267,-0.54677147,-6.5112257,-1.1259652,kedaragaula
4232,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-72,0.022091823,0.4538408,2078.7242612090604,2325.0364694656646,4451.739747605457,0.07414316466718267,-266.85873,105.42229,-7.2466674,18.991413,-0.082842655,13.971388,-9.462389,4.3386116,-0.9333761,1.4241973,-2.139914,3.0217545,-5.1161814,1.7307687,-2.7574677,3.0732198,-6.884572,-1.5131094,-6.187872,-0.6372708,kedaragaula
4233,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-73,0.019869937,0.46410975,1966.4518143439534,2253.4616166471196,4167.774798035991,0.07391716452205882,-281.7686,111.12723,-5.2827306,18.92533,-2.5014775,14.198912,-9.084478,5.34579,-1.7594773,0.83135873,-2.3738463,3.3821118,-4.1345553,2.4119518,-2.6168718,4.095489,-5.6523476,-0.45045352,-6.5786467,-1.6283885,kedaragaula
4234,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-74,0.02309227,0.48576948,2141.8026701494446,2357.9318522164476,4593.255558545376,0.08258793597619969,-266.84723,101.849045,-7.6338925,16.69355,-0.9097279,12.989682,-7.4130135,7.12765,1.1846238,3.6725092,-1.5728601,4.190435,-3.1975272,2.1195257,-1.805015,3.749743,-4.5151086,1.0162057,-6.2599063,-1.1973938,kedaragaula
4235,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-75,0.021901881,0.40602878,2013.984314017585,2248.1688995645354,4303.540643745163,0.07898705072078173,-283.6765,103.28123,-13.53705,23.050507,0.73742664,9.830977,-5.7353187,-2.5527296,-0.7723744,0.85150874,-3.0799992,5.866146,-5.996159,0.46808934,-1.4978015,1.1203694,-6.1097574,3.6149294,-7.4765763,-2.7230892,kedaragaula
4236,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-76,0.023318948,0.30011535,1954.1809913319603,2167.875035096192,4024.767329449255,0.08116466415924922,-288.0299,103.66879,-12.849108,30.809217,-4.3416524,1.1038718,-2.0453384,-7.5416446,-7.3343353,-2.6006773,-6.0341,6.6305156,-9.975749,-0.3617804,-2.5887566,-3.954713,-5.294594,6.222145,-11.8728075,-3.667623,kedaragaula
4237,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-77,0.021646487,0.3126979,2002.4003786969852,2157.6310922782873,4107.508495791409,0.08627876777767028,-290.39172,103.12167,-15.5578985,28.6097,-5.55829,3.5727262,-1.6565977,-7.251238,-5.6661935,-0.6856069,-6.1486983,8.126915,-10.976737,-0.3097627,-1.323798,-0.8653501,-4.652685,7.105142,-9.240021,-3.2950962,kedaragaula
4238,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-78,0.022573305,0.3044824,2105.8180910385868,2200.7077134616484,4270.740842081076,0.09485921475909442,-283.7497,98.00099,-13.549309,26.630302,-8.451864,5.703095,-4.2932725,-10.0431385,-4.9881783,-2.757197,-5.674644,7.4990997,-10.644151,2.1765516,-2.644707,-3.5104055,-4.3230906,3.706886,-9.86347,-2.1782613,kedaragaula
4239,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-79,0.017741349,0.31560194,1713.9767501439371,2058.5530077561084,3624.5780826722134,0.07015377080108359,-323.64468,116.075806,-7.9954133,28.120892,-6.543965,8.209147,-2.8580937,-7.9851656,-7.1712694,-5.7249203,-8.0820265,6.572547,-6.1951003,0.5315426,-1.793584,-2.4786384,-3.591802,6.154374,-8.277393,-5.087056,kedaragaula
4240,carnatic/Rithvik Raja at Arkay by Rithvik Raja/Saraguna Palimpa/Saraguna Palimpa.mp3.mp3-80,0.008878111,0.4609162,2067.5088009404326,2246.1690981874303,4489.569920381214,0.10419529756214149,-381.40598,99.2218,-12.231289,24.770823,1.2371994,24.736652,-10.416002,0.48258644,-0.785778,-1.6054199,1.3988055,2.648574,-4.320453,2.1854153,-1.4023416,6.412601,-0.6054948,6.5083575,-6.1184273,-2.3513548,kedaragaula
4241,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Shlokam - Shivah Shaktyayukto/Shlokam - Shivah Shaktyayukto.mp3.mp3-1,0.052616604,0.2505072,1732.16273661691,1751.1926449565622,3379.7212299547696,0.0785509233504257,-268.97934,105.91093,-32.871544,21.680744,-23.94558,-6.399468,-15.940596,-22.709347,-12.557453,-10.872374,-7.8482456,-5.0218625,-10.66877,-5.8429503,-3.3754933,6.0910735,-11.15309,-5.186906,-0.7475835,-8.364854,madyamavati
4242,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Shlokam - Shivah Shaktyayukto/Shlokam - Shivah Shaktyayukto.mp3.mp3-2,0.06129746,0.2576711,1702.7581342247897,1732.5082349002803,3380.4462255708204,0.07651087521768576,-242.84705,110.69814,-37.298115,23.592915,-28.214844,-5.7788744,-18.64532,-24.554972,-11.796064,-14.754789,-9.6596365,-3.3303294,-9.246682,-8.685886,-5.7455683,8.257253,-13.323681,-6.264464,-1.7799282,-10.002086,madyamavati
4243,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Shlokam - Shivah Shaktyayukto/Shlokam - Shivah Shaktyayukto.mp3.mp3-3,0.05068136,0.24820156,1592.5940013619609,1664.0533729722217,3131.272732288845,0.07211483226102941,-274.51886,116.77866,-36.46693,29.218214,-21.25424,-8.808692,-19.081211,-24.510592,-10.442993,-14.993645,-15.171715,-6.1340604,-7.9018993,-8.065694,-7.594063,9.235645,-11.1609125,-7.1951137,-0.07242577,-7.516099,madyamavati
4244,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Shlokam - Shivah Shaktyayukto/Shlokam - Shivah Shaktyayukto.mp3.mp3-4,0.013853143,0.2722137,1651.2515074161277,1922.7672082423699,3269.309707515496,0.06457418646694214,-351.4621,122.73832,-27.570843,6.56288,-12.895738,2.8284984,-16.402573,-9.5538435,-12.691497,0.32652566,-7.8886943,0.04125851,-4.1113324,-2.0944655,-6.0126333,6.4506555,-0.20836866,0.47673258,-4.1265717,-1.288139,madyamavati
4245,carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Rama Namam Bhajare/Rama Namam Bhajare.mp3.mp3-1,0.08542457,0.27794507,1239.3294936634784,1510.3470573403704,2375.9439663252224,0.05699058509094427,-218.90732,146.41241,-33.90052,26.599733,-3.3554876,-1.1840777,-10.201484,-10.559276,-22.63502,-9.468401,-14.401759,-7.1802483,-1.8705556,-5.6615653,-0.36219773,1.8661127,-9.684496,-4.418279,-4.42502,-6.5777683,madyamavati
4246,carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Rama Namam Bhajare/Rama Namam Bhajare.mp3.mp3-2,0.12788324,0.31391275,1424.580944444552,1653.33197344794,2707.133630333301,0.06334768950754643,-143.71196,138.96078,-33.86673,23.58468,-3.1012094,-4.121277,-12.591117,-6.4035125,-23.811302,-3.881758,-11.62244,2.0579164,-0.5809778,-4.944113,0.80704045,2.0536785,-9.872031,-3.1167552,-2.2608218,-7.4923086,madyamavati
4247,carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Rama Namam Bhajare/Rama Namam Bhajare.mp3.mp3-3,0.1238584,0.3129331,1445.200556116855,1679.5812705897786,2778.4831988922215,0.06227248814821981,-163.36502,133.32785,-31.614325,27.421778,-1.4724685,-1.6999156,-10.290249,-5.9405727,-19.723629,-6.661425,-14.178693,-2.1541076,-1.9013507,-4.8360734,-1.6354313,-0.7086051,-8.628796,-3.0637143,-0.38127178,-5.513372,madyamavati
4248,carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Rama Namam Bhajare/Rama Namam Bhajare.mp3.mp3-4,0.1602031,0.34937507,1408.7593031125652,1662.1664272868418,2677.0338123427823,0.05985564713138545,-125.665535,140.41609,-29.156317,26.726288,-0.095931984,-2.0335832,-11.034124,-4.5529404,-21.26627,-1.915364,-10.963073,0.17012411,-3.0985918,-4.437532,-1.9505386,1.6352254,-8.94349,-3.7364888,-1.6574144,-5.4345975,madyamavati
4249,carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Rama Namam Bhajare/Rama Namam Bhajare.mp3.mp3-5,0.15134422,0.33967972,1469.709484192786,1739.2746060870509,2865.857670550745,0.06189758489744582,-132.02672,134.22403,-26.597136,24.154858,-6.717568,2.830838,-7.413525,-4.948555,-21.300245,-4.2994976,-12.089793,1.0332421,-2.8912113,-5.3615055,-0.018687122,1.7732251,-8.137281,-2.7358181,-1.7887621,-3.6451979,madyamavati
4250,carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Rama Namam Bhajare/Rama Namam Bhajare.mp3.mp3-6,0.14868288,0.3199432,1514.5123686717225,1697.396801658423,2885.0408878857875,0.06601660760932662,-126.5946,133.43658,-35.57546,26.326044,-2.5321534,-5.460102,-12.506867,-4.1760335,-23.207083,-1.0975447,-12.341624,0.09074076,-0.9029657,-4.3633976,0.72832596,1.2376777,-10.604839,-3.123298,-2.6095698,-6.142748,madyamavati
4251,carnatic/Modhumudi Sudhakar at Arkay by Modhumudi Sudhakar/Rama Namam Bhajare/Rama Namam Bhajare.mp3.mp3-7,0.13865207,0.28971836,1466.8210418192584,1721.9764057833202,2820.744569359756,0.06035870807926829,-154.2549,130.36865,-28.261356,26.219439,2.9890456,-4.3958526,-17.015984,-7.8762918,-20.118029,-2.396158,-15.069919,-6.8354673,0.9316363,-0.09298232,0.751583,-0.6982641,-6.8532467,-2.3312104,-2.0842192,-8.024261,madyamavati
4252,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Velum Mayilume/Velum Mayilume.mp3.mp3-1,0.0382092,0.25047752,1507.0833682120467,1717.983240650468,2874.824282997533,0.06596483165634674,-319.00552,115.880615,-21.65113,22.70169,-9.634243,-9.328772,-21.540503,-23.402136,-15.684987,-2.4933197,-3.0117924,-2.4174106,-7.2500014,-2.8230813,1.307356,5.6215777,-4.4003625,-9.364762,-0.9721975,-5.6124315,sucharitra
4253,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Velum Mayilume/Velum Mayilume.mp3.mp3-2,0.03797163,0.24310684,1570.7080663360998,1709.354616347931,2859.0743782350523,0.07180795580979102,-331.66843,111.76807,-23.232754,19.00928,-10.228674,-13.242324,-22.423891,-22.15172,-15.072382,-5.1215563,-1.8468473,-3.2764564,-5.505524,-1.3173567,-0.87491494,10.142223,-0.030667614,-1.9386836,2.209235,-4.614042,sucharitra
4254,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Velum Mayilume/Velum Mayilume.mp3.mp3-3,0.06373548,0.24733602,1820.2212811938268,1795.089178658138,3448.82081211905,0.07644700561145511,-245.936,95.80056,-42.787586,29.862175,-13.332828,-12.980617,-25.701408,-25.660393,-12.1909275,-4.9699607,-2.988134,-6.974254,-6.349214,-1.2018663,-3.4770348,2.6893916,-6.6676793,-6.4055758,-0.25604862,-6.410652,sucharitra
4255,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Velum Mayilume/Velum Mayilume.mp3.mp3-4,0.06702934,0.2463867,1989.630409942162,1804.6122726058877,3761.568920974023,0.09283768503289473,-247.25893,84.77228,-46.670044,19.910852,-28.638376,-4.8203683,-25.6663,-29.693623,-4.5732927,-6.6671176,-4.894551,-4.7435184,-5.1413045,-5.735016,-2.702721,4.1631184,-16.547688,-3.630444,-1.1953164,-10.304529,sucharitra
4256,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Velum Mayilume/Velum Mayilume.mp3.mp3-5,0.07785074,0.23721099,2073.7356269342786,1859.9590136564445,3982.9342490748354,0.09812979211010062,-232.56941,79.23378,-48.123917,15.614306,-35.489292,1.5641474,-26.866783,-29.038479,-5.0152335,-8.03415,-5.89624,-3.693807,-5.101926,-6.6768456,-3.0159266,4.5754123,-16.075876,-6.6782913,5.44096,-3.0153666,sucharitra
4257,carnatic/Cherthala Ranganatha Sharma at Arkay by Cherthala Ranganatha Sharma/Velum Mayilume/Velum Mayilume.mp3.mp3-6,0.0622242,0.28631723,1666.6772137187293,1735.918967070816,3208.5555983032605,0.07235028057275542,-228.18419,111.63245,-40.410477,27.744434,-12.221647,-8.121125,-23.570787,-27.222015,-13.537531,-5.1216645,-7.1767564,-5.6714525,-8.141951,-5.612686,-5.795424,1.5224437,-10.015375,-8.466334,-0.33000076,-7.001402,sucharitra
