,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,raga
1293,0.01966502,0.28940964,2043.5957934601884,2130.2304313498653,4256.607594209559,0.09634371069562693,-295.17905,101.395065,-21.14153,17.587248,-15.204567,10.009237,-8.350019,-8.6564665,0.7497171,2.863412,-2.6607678,6.423505,-9.506764,nilambari
1294,0.019779908,0.28677276,2044.510415023982,2131.5243030157253,4261.56589756071,0.09639208530863003,-294.7863,101.14292,-21.165335,17.485891,-15.296043,10.072435,-8.302553,-8.703618,0.888669,2.7901216,-2.774103,6.474775,-9.617918,nilambari
1295,0.021360297,0.33513972,1982.8273852598475,2126.579324872102,4173.741428623259,0.08719372823142414,-273.84927,106.764694,-20.955252,23.737154,-11.980047,6.330701,-6.5486045,-10.167065,-0.43257955,2.0065258,-4.5039372,9.325105,-9.280446,nilambari
1296,0.01760498,0.30767342,1808.749045154129,2070.6828897010305,3875.4848988063563,0.07829733455882353,-317.06116,110.92992,-15.458349,27.736422,-8.262972,9.8279085,-3.7568436,-6.456889,-2.577405,0.3468834,-4.016848,6.975577,-2.755337,nilambari
1297,0.018902082,0.3114058,1867.0977461251423,2083.8913734496605,3901.4180753253195,0.08035854658475232,-294.1039,111.11076,-20.215433,22.493587,-9.734164,7.127396,-6.832597,-5.6044436,-3.790238,-0.5752672,-3.8572404,4.9284306,-7.3485527,nilambari
1298,0.022850724,0.31008664,1933.8172127753085,2120.6626985003477,4047.192193849168,0.08274175212848298,-272.50256,107.43075,-20.18035,24.192415,-6.6885777,6.858773,-5.576377,-4.853583,-2.239318,2.4575274,-3.5598714,6.077609,-9.013935,nilambari
1299,0.018296167,0.3267974,1914.454100809738,2105.3485889093,4047.0255281903055,0.08216843737906347,-294.15414,108.63252,-19.162052,24.19329,-9.828818,9.086986,-7.9844823,-6.33353,-2.2097096,1.9895004,-3.7744746,6.239862,-8.322173,nilambari
1300,0.11263742,0.27313355,2221.5983199188363,1909.1271373795068,3880.1603234332542,0.13123487389605978,-189.09125,85.20156,-39.33102,43.44653,-3.072017,-23.907415,0.75097233,-16.28075,-26.011501,9.300085,-25.692186,13.806983,-11.92337,nadanamakriya
1301,0.11263742,0.27313355,2221.5983199188363,1909.1271373795068,3880.1603234332542,0.13123487389605978,-189.09125,85.20156,-39.33102,43.44653,-3.072017,-23.907415,0.75097233,-16.28075,-26.011501,9.300085,-25.692186,13.806983,-11.92337,nadanamakriya
1302,0.12616302,0.28407088,2168.7161316233264,1996.6626634303452,3970.6816963527513,0.11426577360733696,-158.60493,88.51,-30.590189,43.80691,0.21556896,-17.733109,-0.82792383,-15.249011,-21.772333,10.21275,-21.82038,13.199626,-7.1032424,nadanamakriya
1303,0.13978818,0.26392987,1976.2231748556821,1937.312136823296,3775.917384935462,0.10379824431046196,-155.55244,98.36235,-29.623482,44.709038,4.731713,-11.334024,1.1649241,-14.799756,-19.187618,11.969588,-21.410856,9.741949,-9.367602,nadanamakriya
1304,0.13328181,0.2945164,2314.01980674499,2040.86070634293,4003.8006989852242,0.13588814113451086,-142.32071,81.80703,-37.198147,38.894135,4.148322,-18.803135,-3.871911,-16.413406,-16.88379,8.16756,-19.368929,13.052717,-13.883603,nadanamakriya
1305,0.1652229,0.3034512,2051.813155502482,2010.2355188255929,3858.6856344471807,0.10883099099864131,-133.57257,96.61224,-26.918306,44.416233,5.5222945,-18.070368,-0.48231176,-14.006085,-15.602326,10.771445,-22.80156,12.576294,-11.029479,nadanamakriya
1306,0.14412303,0.2784889,1920.3889253555292,2023.371827468043,3781.7980558975883,0.08616041100543478,-147.61984,103.28569,-20.114565,32.86339,-5.1114235,-11.0340605,-2.0478148,-18.203524,-22.196596,18.511242,-20.939835,4.3463078,-9.08799,nadanamakriya
1307,0.13436872,0.25914976,2000.9601529179604,1995.431618646096,3770.7973977793818,0.09499724014945653,-160.66269,92.45939,-29.112528,33.563896,-6.946625,-14.547533,-0.9519138,-19.26605,-22.212177,14.54387,-25.687702,5.8927665,-10.275284,nadanamakriya
1308,0.11082993,0.26021853,1729.8150039210552,1874.5133957632975,3486.974566915761,0.07589987049932065,-187.3418,107.32564,-25.984774,36.935875,-1.4720379,-10.83208,-3.5131135,-24.097528,-19.767454,13.818749,-25.945189,3.8276613,-8.835578,nadanamakriya
1309,0.1214155,0.23944846,1638.4267800058174,1883.2612226176864,3248.6172219981318,0.06453538977581522,-193.12631,110.28188,-19.05863,37.253773,1.0256442,-11.596011,-2.0429351,-21.20141,-20.508272,13.433307,-25.066883,6.129912,-9.532015,nadanamakriya
1310,0.14946726,0.2272858,1523.9185831363066,1721.6371239841742,3050.5979376324153,0.06080526865583804,-172.964,120.22323,-28.808323,31.263288,-10.829535,-8.042085,-10.163842,-0.6284945,-24.826612,-10.169759,-17.2777,-9.088255,-2.8105996,nadanamakriya
1311,0.14946726,0.2272858,1523.9185831363066,1721.6371239841742,3050.5979376324153,0.06080526865583804,-172.964,120.22323,-28.808323,31.263288,-10.829535,-8.042085,-10.163842,-0.6284945,-24.826612,-10.169759,-17.2777,-9.088255,-2.8105996,nadanamakriya
1312,0.15851274,0.25306562,1441.0081229993837,1633.9210196327492,2828.02734375,0.06332207803672317,-153.31677,131.50107,-34.528828,28.6701,-8.078737,-6.469553,-8.430805,-0.7580997,-24.644745,-7.540433,-14.332404,-5.7973003,-5.3473043,nadanamakriya
1313,0.19192143,0.23590973,1704.9483492634977,1823.4567491717921,3280.204333289195,0.07418104843455745,-118.69344,112.71306,-33.078182,32.177067,-5.6330853,-6.8374686,-14.277886,0.71320444,-27.54461,-0.10096249,-13.84374,-6.8081985,-3.6849904,nadanamakriya
1314,0.1743319,0.23874149,1604.9053016380215,1794.1659441326062,3149.078886387712,0.0677000573799435,-132.4929,118.338425,-27.205593,36.059616,-5.8075995,-4.050944,-10.516329,-0.35827327,-26.025827,-0.2745175,-11.937528,-6.1382465,-2.1285856,nadanamakriya
1315,0.15092276,0.25588837,1713.6912258243015,1814.3683786782096,3315.342789989407,0.07552543108521657,-136.63092,113.083855,-33.56173,38.15793,-5.7237983,-9.6881,-13.3269205,0.14975843,-24.872128,-3.804908,-16.019361,-9.95042,-1.324377,nadanamakriya
1316,0.16478613,0.26252812,1591.4632562787147,1775.3829326039533,3145.7333322298728,0.06928812088041432,-135.82121,121.08747,-27.207163,34.049213,-6.495884,-4.4856787,-7.6912065,-0.17298944,-25.892567,-3.8399775,-13.156301,-4.5744576,0.5636607,nadanamakriya
1317,0.17477345,0.24122544,1697.2766941643274,1857.6060052053413,3353.1982421875,0.06931386829096045,-129.84964,110.20231,-29.294031,34.279137,-8.87274,-4.4936404,-17.02993,-2.3486185,-25.056725,-2.2867296,-13.859362,-7.0515757,-2.1417515,nadanamakriya
1318,0.15295304,0.26600298,1576.7526015934004,1753.7965648149152,3119.8002184851694,0.0668733815913371,-136.70015,122.56708,-31.805733,32.32791,-6.963386,-8.0316725,-11.610635,-1.657341,-24.062296,-3.3459802,-14.954765,-5.041618,-3.5845063,nadanamakriya
1319,0.14387578,0.25840965,1461.3935230431366,1700.330461385235,2927.136851165254,0.06041445974576271,-158.96445,127.894394,-28.308138,35.49935,-5.7131925,-4.342792,-2.1524937,1.1872715,-25.001097,-8.863612,-13.745876,-5.4569926,-3.2887006,nadanamakriya
1320,0.06758954,0.19038862,1579.7673580834369,1780.362183262783,3085.148011198723,0.06140628023413313,-270.58984,101.063416,-38.68854,20.03879,-4.185,-10.234039,-15.744298,-13.602975,-24.753204,-0.227259,-14.026045,-6.3631134,-2.2228518,kedaram
1321,0.08131022,0.17340943,1724.775034246773,1910.0870773585934,3320.8132528299147,0.06087982839106037,-267.62726,83.18485,-34.375885,15.649502,-4.380447,-6.9006233,-18.577692,-10.690523,-24.255396,-3.7290168,-15.673017,-7.0372605,-8.173542,kedaram
1322,0.07811419,0.21912766,1769.8844423434775,1902.1506371123799,3450.8624664401123,0.06808613402186532,-244.78084,91.229645,-37.037556,17.327946,-6.2436566,-11.590429,-16.592215,-9.108571,-26.59125,0.92584,-18.126747,-9.221452,-2.723164,kedaram
1323,0.10489481,0.2421061,1594.0068735688913,1810.5592137043361,3020.4984021260643,0.06366817131869196,-205.43585,110.17586,-28.439953,34.30697,2.2829447,-14.774142,-14.137899,0.029189661,-34.438553,-8.544136,-17.091837,-5.853295,-2.3282142,kedaram
1324,0.13122146,0.24708413,2008.762193121246,2006.430300362599,3687.42770262916,0.09244010618227554,-134.12285,93.33623,-36.726357,23.984627,-5.6896,-12.070809,-18.255913,4.0023217,-25.15209,7.1830316,-6.006901,-2.3568413,-4.184628,kedaram
1325,0.12159931,0.24240828,1854.5846491800505,1939.8951205471021,3422.420971755273,0.08192240712074303,-149.4926,100.19458,-37.27666,23.811657,-2.7779262,-10.315561,-20.468454,4.3860497,-23.59946,1.4203271,-8.703675,-4.8189907,-5.1700754,kedaram
1326,0.08420817,0.24520716,1888.2451595966213,1964.2476648372208,3544.46190045714,0.089852442313274,-199.56433,97.7434,-32.72252,19.814695,-4.705878,-1.0046757,-12.724865,-0.7335839,-18.768543,-1.4953301,-5.768193,0.23300426,0.96921694,kedaram
1327,0.06557554,0.23673052,2211.767928121716,2139.4939307016516,4326.240506482198,0.119140625,-206.64798,84.16838,-26.238533,18.256021,-9.878051,8.0116005,-9.898396,3.066367,-9.373452,9.168879,7.1729016,4.122554,-1.7584381,kedaram
1328,0.12368001,0.27431598,1934.5162460612664,2014.8442625171804,3680.2610792980845,0.09115742308436532,-145.01517,103.78474,-31.510824,21.173164,-0.12649243,-7.0845695,-12.070734,3.2354755,-25.352585,1.6778693,-9.202919,-3.116866,-6.4223423,kedaram
1329,0.13661504,0.27048847,1795.855835371195,1893.3356305285397,3354.0713850558727,0.08147418609713622,-143.55846,106.28622,-32.14657,29.457224,-2.5588338,-9.353402,-13.695116,3.0449646,-23.943516,3.1057844,-6.5877566,-2.4628155,-2.660472,kedaram
1330,0.11125886,0.24583997,1789.420484556623,1849.860893217056,3290.513436048762,0.082772364188274,-191.89851,101.53565,-37.99334,24.88184,-7.436017,-15.219034,-14.570657,1.2958233,-24.039896,3.1365824,-7.878892,-1.5516322,-3.6391287,chakravakam
1331,0.14181209,0.26689345,1791.823257290736,1848.8408042952055,3280.5051632340846,0.08038311181791796,-132.34337,106.45672,-39.07799,29.20968,-4.157723,-9.794367,-15.151659,6.362641,-21.159664,5.7436643,-7.517264,-1.626069,-0.6277522,chakravakam
1332,0.11254383,0.24930815,1730.800641253561,1906.5208019977622,3273.7302042013353,0.07570286800986842,-175.7393,105.010544,-30.172237,26.997168,1.5305954,-3.8362522,-14.995495,2.9891226,-19.900759,2.761023,-6.7110677,-2.1433706,-3.4539208,chakravakam
1333,0.116841875,0.26136997,1801.7647587773704,1938.4780457899,3457.970756790586,0.07726937403250773,-166.57297,101.6134,-32.74977,23.59028,-1.5338867,2.411858,-10.112871,-0.19002649,-23.703173,6.7979136,-9.765965,-5.568264,-4.6749716,chakravakam
1334,0.11211525,0.2605405,1830.879316012765,1936.1277183341886,3403.412753362036,0.08216541396575078,-179.36751,97.5688,-30.524605,34.69334,2.985344,-7.5469656,-11.96776,5.605473,-24.898767,-3.5694237,-12.299821,-0.479312,-1.5001869,chakravakam
1335,0.14604561,0.26089984,1937.1238445755637,1961.6093581371872,3548.4285431380613,0.09251947078173374,-133.43819,95.130394,-35.489166,25.70842,-2.5252023,-6.3676095,-14.372962,3.5663934,-21.818815,1.059843,-8.873394,-1.092422,-6.1756353,chakravakam
1336,0.11114076,0.26704386,1739.6385014000848,1915.4959597398524,3326.596551192434,0.07361784660410217,-179.33614,104.957855,-27.649042,24.627472,-3.9834797,-4.608507,-13.659673,-1.9885917,-22.95401,1.1094719,-5.625381,-2.7638268,-2.8565195,chakravakam
1337,0.11220768,0.27989507,1859.1369566351636,1922.4489608262031,3522.003702925455,0.0890346090121904,-163.95898,102.4181,-32.83574,26.012787,-4.330201,-3.8007174,-13.776325,0.34675822,-21.726278,1.5288199,-4.539046,1.9039427,1.8402352,chakravakam
1338,0.11840114,0.29650983,1830.1913113878556,2028.337630895809,3755.1689596737133,0.0872916112374226,-171.86931,100.54435,-18.044495,28.547722,-2.546821,16.856268,-4.9027824,0.78454673,-13.28859,7.386009,6.678107,8.447824,5.6430616,chakravakam
1339,0.12413618,0.27610788,1817.614074285798,1919.3877892580151,3506.2121317482583,0.0869990959994195,-159.6799,102.617004,-31.016773,25.956112,-5.1697826,3.1311727,-9.172833,4.163861,-15.376578,4.162099,-0.27105957,4.0579915,3.7708306,chakravakam
1340,0.11175323,0.23934372,1650.2145235747303,1782.9653659311848,3075.806401019495,0.07427695070626934,-199.98335,105.57552,-35.52728,28.127409,-2.3177266,-12.63397,-10.957598,-1.9655529,-23.343454,1.5581956,-8.499372,-2.4684613,-4.3730884,saraswati manohari
1341,0.13650323,0.2897109,1594.6795394962862,1784.4430312574898,3056.9481817192336,0.07170402597716719,-151.3185,116.37962,-32.998535,33.58784,4.1753464,-4.34642,-6.1569715,2.8409913,-16.202917,9.1798315,-1.0151975,-0.46237636,-1.080134,saraswati manohari
1342,0.17116962,0.28026664,1653.2440239541984,1821.3931418347465,3153.014267487423,0.07295458530863003,-126.49787,113.09807,-31.228966,35.707058,4.3450813,-4.6745844,-6.275012,6.335287,-16.65806,10.208972,-3.606552,-1.4541799,-0.7388442,saraswati manohari
1343,0.14531182,0.29482722,1606.0522423612463,1824.5002810091999,3094.964618505708,0.07047236297890867,-158.7488,112.903175,-25.558262,36.690872,7.6623816,-0.71761733,-7.107173,4.57972,-13.86981,7.402646,-4.1278043,-1.6106852,0.84313756,saraswati manohari
1344,0.17595352,0.2577524,1779.7737343295541,1867.8726320466258,3328.7382049088137,0.08268619690886223,-135.14319,101.434586,-30.350399,35.01291,3.1814115,-3.265904,-9.608971,7.45523,-13.296878,3.7338655,-8.719819,-3.6168172,-2.8736694,saraswati manohari
1345,0.17444272,0.26601315,1776.8264988630697,1856.9199232173382,3321.654914407169,0.08357356871613777,-129.76093,101.79401,-31.524797,35.051956,1.0191611,-2.6732018,-8.369518,6.5465636,-15.104423,4.734199,-8.265444,-4.9665465,-3.366844,saraswati manohari
1346,0.15734597,0.26812497,1574.5796477976146,1850.9515162682821,3156.8392443583107,0.0634142046004257,-162.03325,109.380806,-18.834204,37.96357,2.5840085,2.1374707,-1.1436229,-0.64107865,-18.51825,2.3939888,-9.051445,-3.8735545,0.98572636,saraswati manohari
1347,0.17096181,0.24052031,1806.6133440689937,1942.7401108576794,3444.0375077097037,0.08273986249516253,-147.82011,95.29445,-22.937845,35.37941,3.1350706,5.501815,-2.9972203,6.605071,-13.829709,3.2303493,-10.721344,-4.0044775,-5.3699765,saraswati manohari
1348,0.14346048,0.29508892,1724.6583354062143,1873.8682372660571,3318.879931187113,0.07699046415441177,-168.34564,105.1815,-25.565622,33.8156,4.574054,-1.0819281,-6.2252536,4.138133,-16.608822,5.6995206,-4.2756,-0.3922664,0.7824207,saraswati manohari
1349,0.13729209,0.2875444,1720.1431329755226,1886.7460381350345,3338.1298147857005,0.08019414848587461,-173.06816,105.69314,-23.191252,31.326021,3.4910283,1.342787,-6.941019,4.311439,-13.616855,5.004113,-0.59392536,-0.3903607,-1.3525481,saraswati manohari
1350,0.12193512,0.24206387,1816.9142895452596,1834.2480551964509,3256.0469777960525,0.08491067325367647,-181.41287,94.085785,-39.58959,31.578745,2.9664907,-12.484949,-12.291674,5.9218736,-17.719286,3.9027584,-6.7757926,-0.639485,-1.2410653,saranga
1351,0.14892617,0.30090678,1769.1690788574151,1836.1559912969108,3283.380145849458,0.08195793222716719,-131.96306,108.016884,-36.924953,34.42314,1.2458102,-9.046671,-9.298573,6.4790554,-18.356514,6.7139792,-7.211311,-3.295197,-1.0520155,saranga
1352,0.11959795,0.29796287,1644.9708226579592,1827.3223314767768,3116.2228232935854,0.0756722559500774,-173.93666,107.65373,-28.973116,35.443424,4.0982723,-1.8843431,-6.494053,1.6858995,-16.068438,5.798383,-3.8358865,-2.384787,0.55299187,saranga
1353,0.14851876,0.25769705,1924.653515498847,1906.3835124078319,3476.445645075464,0.0956604192869582,-129.80508,95.778656,-38.20448,29.81528,-1.4811217,-5.580427,-11.820716,4.7489743,-14.777421,6.073892,-4.08352,-2.0904875,-3.9131835,saranga
1354,0.1695234,0.28531933,1879.6460639351403,1879.3655850155146,3454.4541113885934,0.09387811713912539,-116.708565,100.65833,-37.88865,31.968811,-0.7637294,-3.1917086,-7.6934357,8.720275,-15.773075,7.7657065,-5.459443,-3.2440333,-1.1415921,saranga
1355,0.170609,0.30152538,1815.6125415856027,1854.4420938787603,3384.437868100571,0.08603840641931114,-118.39445,103.77342,-36.616398,36.06878,-0.41342944,-6.5633826,-9.113159,7.00662,-17.079144,5.8736653,-7.4494987,-2.2119017,-0.38773593,saranga
1356,0.13575763,0.2659255,1663.6467066116727,1852.23105829036,3206.355611606279,0.07549160700464397,-167.72665,107.06837,-25.942816,33.83634,2.8379586,1.3520008,-2.5281398,1.6155783,-19.234077,2.5006254,-8.65682,-3.5629897,3.7791142,saranga
1357,0.16115376,0.2590204,1590.3950755500764,1783.0822116358042,3102.6979050769155,0.07240923713235294,-146.56383,116.81339,-26.490658,32.751045,-2.4245121,-1.5960859,-2.3950605,3.14669,-22.208885,3.4619489,-9.826723,-3.0946422,3.8794532,saranga
1358,0.17201446,0.26692224,1821.1286394592805,1853.9640267380273,3384.0128706704722,0.09055954310178019,-122.03239,103.716064,-33.84596,34.661602,-0.8161555,-1.3200139,-7.5543375,9.789373,-16.46401,6.548638,-4.160451,-0.23830697,0.09336126,saranga
1359,0.16429007,0.28882045,1785.3560571670084,1777.5014854336966,3243.813718435565,0.08777082224748452,-125.92894,106.997025,-42.468513,34.210865,0.031010678,-10.43635,-11.654522,6.3408747,-18.229176,5.7695513,-6.1204143,-2.5517862,-1.2096577,saranga
1360,0.116109155,0.2742697,1662.2869476812575,1961.6132456669861,3216.1055526497194,0.06445425877999227,-204.05919,105.16336,-12.619732,34.86157,7.8116245,-9.997162,-8.812598,0.009204026,-13.619771,2.4784484,-11.719479,-1.7603682,-2.354592,salaga bhairavi
1361,0.124538,0.26902404,1739.052424624911,2013.0033346598316,3373.1129365808824,0.06928642910700464,-190.34093,100.64666,-15.103002,26.894594,2.8395424,-6.915603,-6.4580507,1.6435759,-12.578861,7.910665,-11.903092,-4.4098244,-7.105836,salaga bhairavi
1362,0.16204,0.2637505,1897.0072265364975,2053.9381399369113,3603.736542031492,0.08192694224071208,-134.93546,98.16318,-20.017982,27.446636,-0.39891604,-5.825442,-8.713793,4.1478415,-12.562234,10.589117,-13.441645,-2.7128203,-8.948397,salaga bhairavi
1363,0.13964017,0.28972355,1560.6505623793012,1928.5791278146608,3076.6480625967492,0.05894900106424149,-169.6296,115.624374,-14.093003,27.060158,3.893545,-4.680829,-6.2111187,2.1002724,-12.017599,6.4248,-9.374194,-4.0943565,-5.431951,salaga bhairavi
1364,0.13849443,0.28944522,1568.4813509800802,1931.1022227516294,3091.3146405766256,0.059322392608359135,-170.51816,115.362785,-14.315079,27.288101,3.6347158,-4.5844817,-6.0086417,2.0666728,-12.335911,6.504099,-9.393826,-4.065191,-5.5140724,salaga bhairavi
1365,0.1462156,0.29272786,1624.7796348862332,1937.650312622676,3194.764015032411,0.06379780016447369,-169.57373,111.91617,-11.262721,28.228764,2.0737271,-4.8579264,-8.351778,-0.7244668,-12.38647,6.7762947,-8.121785,-3.1768658,-6.1345716,salaga bhairavi
1366,0.14104551,0.28140408,1569.111470787412,1908.9233051378844,3074.4064094850523,0.060880962171052634,-177.82953,114.55498,-10.790579,26.328829,0.89494973,-4.411424,-8.354399,-1.3016006,-10.276089,2.6100059,-4.643113,-4.176008,-5.488437,salaga bhairavi
1367,0.14486647,0.30378368,1514.0298585584542,1904.7050863389793,3014.198440221072,0.057451655621130034,-178.39572,118.859276,-9.696557,29.048079,4.292523,-2.6440907,-4.451791,3.4156053,-10.2055,12.8945875,-6.26129,-4.404664,-5.3224063,salaga bhairavi
1368,0.13775271,0.31531638,1510.716107220167,1886.6613866481377,2940.6905513798856,0.059044238583591334,-182.62975,118.26843,-9.528123,25.619326,4.2072983,0.2416995,-5.4799147,4.09901,-9.589857,2.5879564,-6.2900753,-3.0617893,-7.3239846,salaga bhairavi
1369,0.08474428,0.26039913,1737.1868407618306,1976.8786427173832,3458.0874227517897,0.08285815354102168,-211.49231,107.390526,-10.083896,22.686636,-6.8042583,0.3080427,-8.870229,3.9143674,-3.233644,5.324724,6.913662,-2.0266333,-6.846954,salaga bhairavi
1370,0.096319534,0.26789123,1485.3095957565763,1943.4670533599055,2902.34911655863,0.05334812790247678,-232.97992,109.308716,-7.0881233,26.788555,9.211398,-1.1263702,-2.7530541,-3.7056925,-8.692343,9.428871,-12.332586,-4.926289,-7.639585,dvijavanti
1371,0.1172381,0.28048804,1396.1427607624983,1870.8095024983945,2713.408592389464,0.05296491026509288,-226.4463,116.75546,-2.400352,27.547827,7.263758,-1.4567639,-4.3702292,-0.6862474,-8.588812,5.8303103,-10.890597,-4.7620993,-6.148772,dvijavanti
1372,0.13198783,0.2786511,1458.249925576376,1831.8875582568976,2796.108092316902,0.056713186919504645,-204.03241,112.812065,-12.09806,29.098528,6.748585,0.9858762,-2.5597193,-0.33796886,-8.69424,11.094914,-11.214849,-6.314332,-6.0606833,dvijavanti
1373,0.14450248,0.28015867,1651.7196242026641,1946.7560400625794,3145.3143140479874,0.06604986515576626,-172.25797,106.29233,-18.242533,24.5736,6.4699297,-1.4457487,-6.1378894,1.708614,-11.089968,11.9205265,-12.222574,-6.4313717,-8.09032,dvijavanti
1374,0.15298611,0.27510384,1699.7205834899428,1949.2765447615736,3224.613834534636,0.07226184573335913,-165.82361,103.240616,-18.491026,25.763811,4.4743614,-0.33076742,-5.5126295,0.51869535,-9.262475,10.909102,-11.595281,-5.8426533,-7.9731007,dvijavanti
1375,0.13468994,0.28387013,1545.8361162203134,1919.0248621944259,2959.498770982488,0.05902042920375387,-199.51855,110.61616,-7.428395,28.853848,6.535377,-0.6136092,-5.2300487,-1.1994505,-9.796637,8.065522,-13.709294,-5.458514,-9.508423,dvijavanti
1376,0.17268181,0.25537074,1860.5950290616702,2061.6878230101333,3536.895279544795,0.08012725546633127,-141.61859,95.45621,-14.799605,28.491169,4.0234513,-1.7975703,-7.6397166,3.6053395,-10.32642,11.6247635,-17.989494,-5.9851227,-12.348332,dvijavanti
1377,0.13330707,0.2952293,1296.5341225100672,1852.779328787995,2548.7929211312403,0.04101449122000774,-204.06917,125.01068,-1.7578439,27.025969,8.909805,1.258764,-4.389662,0.8250241,-9.333176,4.741235,-10.894811,-3.6499574,-7.9814105,dvijavanti
1378,0.16120283,0.2497534,1850.0076152525537,2035.854810258282,3535.4119551809213,0.07789257510158669,-153.83801,96.09088,-18.927698,28.604786,2.7654688,-3.4196146,-6.8855934,2.4930882,-14.555083,10.515123,-16.246742,-6.6226788,-11.746809,dvijavanti
1379,0.16639598,0.26913726,1742.4792361508134,2014.0465473372917,3339.238141417134,0.07153471483165634,-138.37788,108.55211,-16.149914,23.181242,4.9190316,-2.7555838,-12.793219,2.0851953,-12.966856,5.0080028,-14.99912,-5.135471,-10.398813,dvijavanti
1380,0.077840775,0.24763544,2139.763013330673,2085.311774645423,3957.7987614592944,0.09827065555811808,-226.12016,79.64711,-29.529789,28.212156,-4.5788646,-18.361328,-17.603407,-4.811661,-13.768558,5.8536587,-12.307816,-1.9634528,-7.551485,kadanakutuhulam
1381,0.077840775,0.24763544,2139.763013330673,2085.311774645423,3957.7987614592944,0.09827065555811808,-226.12016,79.64711,-29.529789,28.212156,-4.5788646,-18.361328,-17.603407,-4.811661,-13.768558,5.8536587,-12.307816,-1.9634528,-7.551485,kadanakutuhulam
1382,0.121854916,0.2722973,1947.8905341063357,2093.969007253528,3779.047351569707,0.07983173215521218,-158.9718,97.645164,-16.885616,29.170424,-5.1419845,-11.127081,-8.333767,2.751423,-18.67258,10.986961,-13.91298,-2.1682498,-5.5265565,kadanakutuhulam
1383,0.13267337,0.28210044,1953.4894448968064,2086.8213849551685,3768.4198020569074,0.08225421975899447,-147.96298,98.07214,-20.412125,29.949635,-0.6590979,-9.423893,-14.40885,1.313341,-15.360092,10.00297,-14.826945,-3.4609501,-7.476284,kadanakutuhulam
1384,0.13794477,0.30765724,1857.9479482167162,2052.8854709135217,3670.527159067977,0.0764209705085332,-146.6796,106.018364,-16.543787,32.08576,1.9580861,-6.5810356,-9.995125,4.713674,-14.300866,9.498722,-8.835504,-2.5827534,-6.255419,kadanakutuhulam
1385,0.13070768,0.25781098,1834.1673723071324,2033.4523380309754,3548.856615580316,0.08226052597440037,-162.4658,101.6958,-16.05898,31.050926,-0.35305685,-5.8053064,-9.884611,4.3629146,-11.198387,11.3926935,-6.169796,-1.0022637,-11.086335,kadanakutuhulam
1386,0.14810495,0.2658423,1859.9091048026824,2086.1639589852316,3649.838200530443,0.07303137972785978,-148.50146,97.05109,-18.454622,29.900505,1.0258535,-6.209364,-10.167641,-1.3739761,-13.4397545,11.737586,-13.955107,-2.4335163,-6.512498,kadanakutuhulam
1387,0.15165378,0.27902594,1685.361338165285,1988.7942048352538,3316.4609113742504,0.06583688883763837,-151.56523,109.586174,-16.636059,30.202518,5.019285,-4.9840126,-9.297098,1.665229,-12.150177,8.584774,-9.769599,-3.6874554,-6.5832734,kadanakutuhulam
1388,0.15642007,0.28999296,1751.779308448354,2031.1628724832094,3468.4944631428734,0.06982737185770295,-134.29834,110.08322,-16.669554,27.183378,1.8368613,-5.6741343,-10.9713125,-0.105149046,-13.867399,9.596418,-11.698035,-4.130629,-8.48866,kadanakutuhulam
1389,0.14656472,0.28181627,1815.5521367510657,2044.7160632880662,3577.9780877032404,0.07487054240659594,-151.19934,106.21922,-14.030972,30.790882,2.9695995,-7.6565294,-11.652951,1.3310121,-15.733007,7.6250205,-11.559941,-5.116363,-10.324381,kadanakutuhulam
1390,0.08776302,0.25471976,2013.7005305100954,2155.551647840997,3854.7477156029154,0.07881256211351591,-229.84729,79.92436,-17.803684,28.568241,0.32789952,-23.206167,-14.499976,-22.251637,-13.60458,-7.8579526,-12.246976,-4.2191243,-5.578258,sindhumandari
1391,0.08776302,0.25471976,2013.7005305100954,2155.551647840997,3854.7477156029154,0.07881256211351591,-229.84729,79.92436,-17.803684,28.568241,0.32789952,-23.206167,-14.499976,-22.251637,-13.60458,-7.8579526,-12.246976,-4.2191243,-5.578258,sindhumandari
1392,0.14691882,0.31668162,1759.9353912580975,2028.1017413905927,3463.9733412240503,0.068359375,-143.13379,108.782135,-18.60886,37.57549,6.5709352,-11.89037,-7.265329,-16.179285,-7.0629296,-1.865752,-14.043443,1.3418111,-6.950311,sindhumandari
1393,0.16889624,0.2917106,1600.4764653262855,1926.354453663459,3106.3928179521863,0.0642305515680212,-154.72952,108.064156,-10.561368,37.384422,4.230857,-6.0202394,-1.4445604,-11.600564,-5.827082,-4.262446,-9.442242,-4.2062645,-4.824473,sindhumandari
1394,0.17555667,0.30604565,1723.4216263711953,2011.6589475768633,3395.28394503644,0.07207410832597173,-123.87903,108.34916,-15.755761,31.147217,0.514538,-5.324157,-1.2001483,-12.510729,-9.109763,-0.028719576,-9.468867,-0.484964,-8.44932,sindhumandari
1395,0.17181782,0.32068044,1514.6832352131107,1912.8849950208864,3021.93396470572,0.05597204201634275,-148.5381,119.18388,-12.583389,37.867367,8.311792,-7.624098,-5.578123,-13.943561,-4.69942,-4.1946836,-11.261045,0.608264,-7.054555,sindhumandari
